% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
13274 +1.570485969e+02 +1.570485969e+02 +7.226859690e+01 +7.226859690e+01 +3.4237e+00 +2.7359e+00 +1.2074e+00 -6.4010e-01 +1.0712e+00 -2.1628e+00 -1.5286e+00 -6.3986e-01 +2.6809e+00 -9.1225e-01 +1.8261e+00 -9.2542e-01 +9.1030e-02 +2.1278e+00 -2.7575e+00 +2.6654e+00 -6.6579e-02 -1.6523e+00 +5.3151e-01 -3.2001e+00
14654 +9.913368417e+01 +9.913368417e+01 +1.435368417e+01 +1.435368417e+01 +3.5011e+00 +3.0521e+00 +1.6090e+00 -6.7508e-01 +1.0867e+00 -2.0061e+00 -1.3549e+00 -6.2605e-01 +2.7965e+00 -9.0733e-01 +1.9019e+00 -8.0083e-01 +1.4339e-01 +1.7101e+00 -2.9781e+00 +2.8615e+00 +2.1841e-01 -1.6584e+00 +3.4516e-01 -3.4151e+00
16859 +6.065378543e+01 +6.065378543e+01 -2.412621457e+01 -2.412621457e+01 +3.7274e+00 +2.7318e+00 +1.4661e+00 -9.7778e-01 +1.4180e+00 -1.9093e+00 -1.2412e+00 -1.5063e+00 +3.2754e+00 -7.9456e-01 +1.7448e+00 -1.1304e+00 +6.0570e-01 +2.2730e+00 -2.3579e+00 +2.7664e+00 +1.0306e-01 -1.9624e+00 +2.1438e-01 -3.3295e+00
% function evaluation | noise-free fitness - Fopt (1.620500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.306770111e+03 +2.306770111e+03 +2.468820111e+03 +2.468820111e+03 -2.0698e+00 -3.1646e+00 +3.8641e+00 +2.1949e+00 +3.5514e+00 +2.6941e+00 -3.8785e+00 +3.7285e+00 -3.5163e+00 +1.6614e+00 -1.6479e+00 -2.5438e+00 +1.5391e+00 +5.3796e-01 +2.4711e+00 -1.4805e+00 -2.3383e-01 +8.1819e-01 +3.0065e+00 -3.9153e+00
767 +1.581990480e+03 +1.581990480e+03 +1.744040480e+03 +1.744040480e+03 -1.2835e+00 -2.5377e+00 +1.6678e+00 +3.1010e+00 +3.8277e+00 -2.7148e+00 +8.7652e-01 +1.6796e+00 +4.7423e-01 +5.6061e-02 +1.3641e+00 +2.9237e+00 +2.9335e+00 -1.0541e+00 -1.5142e-01 +8.4513e-01 +8.5837e-01 -2.6326e+00 +3.7808e+00 +7.5378e-01
5556 +9.974118813e+02 +9.974118813e+02 +1.159461881e+03 +1.159461881e+03 -2.4702e-01 -2.9338e+00 +1.9200e+00 +3.1698e+00 +4.0487e+00 -2.7118e+00 +9.5380e-01 +9.1293e-01 +5.9826e-01 +8.5313e-01 +1.3316e+00 +1.5902e+00 +2.7193e+00 -1.7362e+00 +5.0962e-01 +2.1306e+00 +2.3161e+00 -1.2794e+00 +3.1839e+00 +7.5454e-01
9830 +6.293026322e+02 +6.293026322e+02 +7.913526322e+02 +7.913526322e+02 +4.1728e-01 -2.8821e+00 +1.5964e+00 +3.3369e+00 +3.9125e+00 -2.9521e+00 +1.2594e+00 +4.3355e-01 -1.9023e-02 +1.4933e+00 +1.6080e+00 +2.4450e-01 +2.6086e+00 -1.9138e+00 +1.4133e+00 +2.6347e+00 +2.3600e+00 -6.3228e-01 +2.2805e+00 +2.0314e-01
12846 +3.955736986e+02 +3.955736986e+02 +5.576236986e+02 +5.576236986e+02 +1.3864e+00 -3.0976e+00 +1.4957e+00 +3.2314e+00 +3.6828e+00 -2.7619e+00 +1.6918e+00 -3.0135e-01 -3.9242e-01 +1.5511e+00 +1.4509e+00 -4.5331e-01 +2.8815e+00 -2.2239e+00 +1.7693e+00 +2.9832e+00 +2.2137e+00 -1.1180e-01 +1.7613e+00 -1.9033e-01
15611 +2.461684663e+02 +2.461684663e+02 +4.082184663e+02 +4.082184663e+02 +1.9793e+00 -3.2242e+00 +1.9503e+00 +3.4419e+00 +3.4562e+00 -2.7941e+00 +1.9272e+00 -2.1527e-01 -9.8104e-01 +1.5372e+00 +1.2623e+00 -1.0780e+00 +2.9097e+00 -2.2873e+00 +2.4096e+00 +3.1590e+00 +1.6644e+00 -1.1282e-01 +1.6025e+00 -2.0794e-02
17130 +1.559896491e+02 +1.559896491e+02 +3.180396491e+02 +3.180396491e+02 +2.1874e+00 -3.3795e+00 +2.0646e+00 +3.3831e+00 +3.6708e+00 -2.9459e+00 +1.8628e+00 -5.8405e-01 -1.0807e+00 +1.2565e+00 +1.2836e+00 -1.5754e+00 +2.9091e+00 -2.3408e+00 +2.5812e+00 +2.8333e+00 +1.3987e+00 -3.7961e-01 +1.4876e+00 +9.2841e-02
19882 +9.586920307e+01 +9.586920307e+01 +2.579192031e+02 +2.579192031e+02 +2.3669e+00 -3.8159e+00 +2.2815e+00 +3.3742e+00 +3.7832e+00 -3.0933e+00 +1.7453e+00 -4.3282e-01 -1.2946e+00 +9.2900e-01 +1.2993e+00 -1.8801e+00 +2.8311e+00 -2.4424e+00 +2.8937e+00 +2.9618e+00 +1.1246e+00 -3.0147e-01 +1.5191e+00 +9.2861e-02
22395 +6.200079848e+01 +6.200079848e+01 +2.240507985e+02 +2.240507985e+02 +2.6737e+00 -4.2978e+00 +2.0940e+00 +3.6190e+00 +3.5413e+00 -3.0290e+00 +1.8176e+00 -6.0705e-01 -1.9106e+00 +1.0021e+00 +1.0607e+00 -2.0489e+00 +3.5498e+00 -2.4647e+00 +2.6081e+00 +2.4508e+00 +1.0347e+00 -3.5463e-01 +1.5975e+00 +1.2364e-01
28844 +3.933351431e+01 +3.933351431e+01 +2.013835143e+02 +2.013835143e+02 +2.6891e+00 -3.6282e+00 +2.6196e+00 +3.3360e+00 +3.7380e+00 -3.0522e+00 +1.9286e+00 -6.2275e-01 -1.4513e+00 +8.8448e-01 +1.4469e+00 -2.1475e+00 +2.9942e+00 -2.5454e+00 +2.9078e+00 +2.8147e+00 +9.1730e-01 -4.3500e-01 +1.4419e+00 -1.0817e-03
% function evaluation | noise-free fitness - Fopt (-3.549000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.490370891e+03 +3.490370891e+03 +3.454880891e+03 +3.454880891e+03 -5.3500e-01 -2.5507e+00 -1.8026e+00 -3.7522e+00 -2.6462e+00 +2.1823e+00 +1.9357e+00 +4.8854e-01 +5.2018e-01 -2.0411e+00 -1.8215e+00 +3.6875e+00 -2.0148e+00 -2.9403e+00 -3.9763e+00 +2.5477e+00 +3.4331e+00 -1.6141e+00 -2.6122e+00 -2.2056e+00
19 +2.331556429e+03 +2.331556429e+03 +2.296066429e+03 +2.296066429e+03 -2.3272e+00 -4.6686e-01 -2.3419e+00 -3.6850e+00 -2.4436e-01 +6.6758e-01 +3.3419e+00 -3.6325e+00 +3.7778e+00 -3.0267e+00 +1.1926e+00 -2.3326e-01 -1.0236e+00 +2.8428e+00 -1.7589e+00 -2.6014e+00 -8.4094e-01 -1.8744e+00 +1.0653e+00 -2.3315e+00
1898 +1.581178433e+03 +1.581178433e+03 +1.545688433e+03 +1.545688433e+03 +1.0848e-01 -3.4619e+00 -1.7923e+00 -2.1423e+00 +7.0824e-01 +1.0780e+00 +2.2955e+00 -6.8148e-01 +9.4748e-01 +1.7648e+00 +1.9329e+00 +1.0319e+00 -5.8878e-01 -3.1115e-03 +8.0423e-01 -1.4167e+00 -3.2865e+00 -2.1080e+00 +3.3344e+00 -2.8507e-01
6937 +9.963411135e+02 +9.963411135e+02 +9.608511135e+02 +9.608511135e+02 -9.7633e-01 -3.4763e+00 -9.4296e-01 -7.8537e-01 +1.2888e+00 +6.5393e-01 +3.1631e+00 -1.6301e+00 +1.8052e+00 +2.5047e+00 +4.2088e-01 +1.7017e+00 -3.6782e-01 +5.2877e-02 -2.1693e-03 -9.8359e-01 -3.1096e+00 -1.8108e+00 +3.0353e+00 -2.3092e-01
11338 +6.256384591e+02 +6.256384591e+02 +5.901484591e+02 +5.901484591e+02 -1.7139e+00 -3.0514e+00 -9.0452e-01 +4.9953e-01 +1.9439e+00 +8.4137e-01 +3.5265e+00 -2.0879e+00 +2.2190e+00 +3.1637e+00 -6.2470e-01 +2.3609e+00 -2.8255e-01 +7.0403e-01 -2.1406e-01 -8.3616e-01 -3.4123e+00 -1.4898e+00 +2.9632e+00 -1.9967e-01
14235 +3.931434197e+02 +3.931434197e+02 +3.576534197e+02 +3.576534197e+02 -2.0653e+00 -3.0034e+00 -7.3589e-01 +1.1030e+00 +2.4504e+00 +1.3515e+00 +3.5271e+00 -2.5877e+00 +2.7019e+00 +3.6007e+00 -1.1433e+00 +2.8687e+00 +7.1761e-02 +1.1022e+00 -9.9776e-02 -3.2789e-01 -3.4897e+00 -7.8174e-01 +3.2062e+00 -5.6121e-01
16261 +2.500755721e+02 +2.500755721e+02 +2.145855721e+02 +2.145855721e+02 -2.1935e+00 -2.8558e+00 -6.8243e-01 +1.6530e+00 +2.7437e+00 +2.0725e+00 +3.6535e+00 -3.0067e+00 +3.0840e+00 +3.8156e+00 -1.5940e+00 +3.0749e+00 +3.7268e-01 +1.3320e+00 -3.8262e-02 +8.4724e-02 -3.0888e+00 -4.5522e-01 +3.5431e+00 -9.5640e-01
18627 +1.492016311e+02 +1.492016311e+02 +1.137116311e+02 +1.137116311e+02 -1.9668e+00 -2.5913e+00 -7.8954e-01 +1.9697e+00 +2.7942e+00 +2.1233e+00 +3.6983e+00 -3.1744e+00 +3.0713e+00 +4.0090e+00 -1.5088e+00 +3.5880e+00 +9.8086e-01 +1.0556e+00 +2.6520e-01 +4.0417e-02 -2.7386e+00 -2.9593e-01 +3.5979e+00 -1.0305e+00
20141 +9.955564420e+01 +9.955564420e+01 +6.406564420e+01 +6.406564420e+01 -1.9570e+00 -2.1792e+00 -7.8850e-01 +2.1466e+00 +3.1413e+00 +2.4923e+00 +3.4420e+00 -3.3396e+00 +3.1400e+00 +4.1581e+00 -1.4050e+00 +3.7312e+00 +1.0122e+00 +9.3965e-01 +3.1570e-02 +2.3472e-01 -2.5355e+00 -4.2989e-01 +3.7778e+00 -1.0577e+00
22903 +6.065475554e+01 +6.065475554e+01 +2.516475554e+01 +2.516475554e+01 -2.0587e+00 -2.2945e+00 -5.8517e-01 +2.3093e+00 +3.4212e+00 +2.6328e+00 +3.7636e+00 -3.0919e+00 +3.3601e+00 +4.0365e+00 -1.4524e+00 +3.7253e+00 +1.4284e+00 +1.0007e+00 +4.6218e-01 +3.7119e-01 -2.5659e+00 -3.5251e-01 +3.7602e+00 -1.1964e+00
29292 +3.802392010e+01 +3.802392010e+01 +2.533920097e+00 +2.533920097e+00 -2.5984e+00 -2.1852e+00 -1.2201e+00 +2.2994e+00 +2.9304e+00 +1.7719e+00 +3.9962e+00 -3.5751e+00 +4.0161e+00 +3.8120e+00 -2.2964e+00 +3.4359e+00 +1.3044e+00 +1.4975e+00 +6.9678e-01 +4.7831e-01 -2.2433e+00 -9.1181e-01 +4.0889e+00 -3.3187e-01
% function evaluation | noise-free fitness - Fopt (1.762000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.919587004e+03 +2.919587004e+03 +3.095787004e+03 +3.095787004e+03 -1.9500e+00 -2.2673e+00 +1.5694e+00 +2.3982e+00 -3.2074e+00 +2.0384e+00 -3.6897e+00 +1.2266e-02 +1.3512e+00 +2.6831e+00 -2.9365e+00 +4.7067e-01 -1.3128e+00 -3.8633e+00 -1.7212e+00 -1.7930e+00 -1.5503e+00 -3.7167e+00 +2.3663e+00 +3.6701e+00
5 +2.436569402e+03 +2.436569402e+03 +2.612769402e+03 +2.612769402e+03 -3.3754e+00 +2.6685e+00 +2.3409e+00 +1.9432e-01 -2.7380e+00 +2.1813e+00 +3.8951e+00 +3.7692e+00 -3.4170e+00 +2.6946e-01 +3.0791e+00 +3.2140e+00 -2.5665e+00 -1.5626e+00 +1.8272e+00 -2.7183e+00 -1.1139e-01 +2.5583e+00 +3.8020e+00 -3.2110e-01
411 +1.564185703e+03 +1.564185703e+03 +1.740385703e+03 +1.740385703e+03 -2.0773e+00 +7.8536e-01 +3.8204e-01 +5.7517e-01 +1.2768e+00 +1.2767e+00 -2.2350e+00 +1.7312e+00 +4.8824e-01 -6.2237e-01 +2.2413e+00 -2.3714e+00 -1.6172e+00 -2.9003e+00 +1.0245e+00 -3.1978e+00 -2.1566e+00 -1.9603e+00 +1.6811e+00 -2.0993e+00
4603 +9.941603619e+02 +9.941603619e+02 +1.170360362e+03 +1.170360362e+03 -2.4291e+00 -4.1982e-01 +2.5560e+00 -3.0222e+00 -5.8752e-02 -1.3598e+00 -1.5442e+00 +2.5797e+00 -6.3487e-02 -1.5656e+00 +1.8254e+00 -3.3906e-01 -2.7053e+00 -1.1394e+00 +3.2039e+00 -6.9762e-01 -2.2732e+00 -3.1662e+00 +1.0378e+00 -2.4577e+00
7752 +6.216364565e+02 +6.216364565e+02 +7.978364565e+02 +7.978364565e+02 -3.3630e+00 +3.0227e-01 +3.3825e+00 -2.9263e+00 +2.6857e-01 -2.0251e+00 -1.4295e+00 +2.7531e+00 -1.0612e+00 -1.8939e+00 +2.6320e+00 -6.1521e-01 -2.3979e+00 -1.0627e+00 +2.4958e+00 -4.4821e-01 -1.5383e+00 -2.7407e+00 +2.7442e-01 -2.4991e+00
10176 +3.900161943e+02 +3.900161943e+02 +5.662161943e+02 +5.662161943e+02 -3.6251e+00 +4.5361e-01 +3.4104e+00 -2.7255e+00 +6.3014e-01 -1.9780e+00 -1.4416e+00 +2.7664e+00 -2.1864e+00 -2.4151e+00 +2.9783e+00 -4.6131e-01 -2.2448e+00 -8.9526e-01 +2.2366e+00 -2.3792e-01 -1.5951e+00 -2.4941e+00 +5.6032e-02 -2.2962e+00
12289 +2.452251609e+02 +2.452251609e+02 +4.214251609e+02 +4.214251609e+02 -3.4641e+00 +8.8080e-01 +3.6266e+00 -2.9789e+00 +1.2396e+00 -2.0658e+00 -1.6520e+00 +2.8647e+00 -2.9918e+00 -2.6753e+00 +2.9935e+00 -3.0387e-01 -1.8168e+00 -7.8438e-01 +1.8311e+00 -1.3490e-01 -1.6917e+00 -2.6740e+00 +1.1891e-01 -2.2883e+00
13924 +1.579406444e+02 +1.579406444e+02 +3.341406444e+02 +3.341406444e+02 -3.6405e+00 +1.0314e+00 +3.7336e+00 -3.0901e+00 +1.1991e+00 -1.6045e+00 -1.8006e+00 +2.9032e+00 -3.2651e+00 -3.0541e+00 +3.1453e+00 -1.5815e-01 -1.4680e+00 -8.3040e-01 +1.5079e+00 +1.9078e-01 -1.1361e+00 -2.7398e+00 +7.1741e-02 -1.9337e+00
15178 +9.349868762e+01 +9.349868762e+01 +2.696986876e+02 +2.696986876e+02 -3.7134e+00 +1.1423e+00 +3.9484e+00 -3.2360e+00 +1.4360e+00 -1.8752e+00 -1.7235e+00 +3.0524e+00 -3.5996e+00 -3.2284e+00 +3.1582e+00 -8.5038e-02 -1.5458e+00 -7.1647e-01 +1.5216e+00 +2.6866e-01 -1.0270e+00 -2.5478e+00 +2.7965e-01 -1.6373e+00
17331 +5.841864433e+01 +5.841864433e+01 +2.346186443e+02 +2.346186443e+02 -3.4753e+00 +1.0241e+00 +4.0382e+00 -3.5601e+00 +1.3216e+00 -1.9757e+00 -1.7693e+00 +3.0661e+00 -3.5627e+00 -3.4896e+00 +2.9749e+00 +8.4580e-02 -1.1871e+00 -8.0688e-01 +1.3991e+00 +5.2631e-01 -1.0637e+00 -2.5445e+00 +3.3098e-01 -1.5217e+00
