% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
19 +2.338913012e+05 +2.338913012e+05 +2.339727012e+05 +2.339727012e+05 -2.5009e+00 -4.8251e-01 +3.3999e-01 -2.6086e+00 -2.2182e+00 +2.1846e+00 -1.3211e+00 -1.8452e+00 -2.1418e+00 -3.1634e+00 -3.0669e+00 -2.3698e+00 -3.9794e+00 -1.4530e+00 -4.1056e-01 +2.3802e+00 +2.7213e+00 -1.2498e+00 -7.4827e-01 -2.0988e+00
35 +1.495944017e+05 +1.495944017e+05 +1.496758017e+05 +1.496758017e+05 -5.4025e-01 -2.3557e+00 +1.0044e+00 -1.6088e+00 -2.0138e+00 +1.4367e+00 -1.5932e+00 +5.4743e-01 -1.0265e+00 -3.5221e+00 -1.7528e+00 +1.6219e+00 +1.0353e+00 -1.4427e+00 -3.1996e+00 +1.9130e+00 -2.8864e-02 -7.8113e-01 -3.2242e+00 -2.1232e+00
94 +8.624166249e+04 +8.624166249e+04 +8.632306249e+04 +8.632306249e+04 +2.2940e+00 -6.0727e-01 +8.9413e-01 +1.4791e+00 +3.7468e+00 -8.1155e-01 +2.1977e+00 -3.4663e+00 -2.0367e-01 -2.6292e+00 -1.3531e+00 +6.1992e-01 -2.3396e+00 +9.8210e-01 -4.9482e-01 +1.8877e-01 -2.8121e+00 +4.9507e-01 +2.8063e+00 +2.9682e+00
613 +6.107268404e+04 +6.107268404e+04 +6.115408404e+04 +6.115408404e+04 +1.8794e+00 -9.7841e-01 +6.0454e-01 +1.7217e+00 +3.4640e+00 -4.5926e-01 -1.5967e+00 -3.3217e+00 -7.4946e-01 -1.0041e+00 -1.3180e+00 -9.0210e-02 -2.4835e+00 +2.1608e-01 -4.7690e-01 -1.1968e+00 -1.0000e+00 +7.1986e-01 +3.1650e+00 +2.8343e+00
1844 +3.965247586e+04 +3.965247586e+04 +3.973387586e+04 +3.973387586e+04 +1.4840e+00 -8.1424e-01 +4.8078e-01 +1.9650e+00 +3.5005e+00 -3.8209e-01 -1.3535e+00 -3.3405e+00 -7.7205e-01 -9.1583e-01 -1.5049e+00 +8.7291e-02 -2.8249e+00 -2.6865e-02 -8.9992e-01 -1.5288e+00 -1.1367e+00 +4.7870e-01 +2.6784e+00 +2.8090e+00
2751 +2.478739233e+04 +2.478739233e+04 +2.486879233e+04 +2.486879233e+04 +9.3643e-01 -8.8598e-01 +5.9253e-01 +2.0297e+00 +3.5433e+00 -5.0690e-01 -1.1179e+00 -3.4244e+00 -1.0774e+00 -1.1278e+00 -1.5899e+00 +1.4244e-01 -2.3145e+00 -4.5284e-01 -1.1645e+00 -1.2159e+00 -8.9129e-01 +5.4919e-01 +2.7168e+00 +2.8314e+00
4132 +1.565912220e+04 +1.565912220e+04 +1.574052220e+04 +1.574052220e+04 +4.0420e-01 -1.0653e+00 +5.9610e-01 +2.1340e+00 +3.8400e+00 -6.0546e-01 -9.2900e-01 -3.1623e+00 -1.0792e+00 -1.1730e+00 -1.7223e+00 +1.4516e-01 -2.2545e+00 -8.0801e-01 -1.5539e+00 -1.1409e+00 -8.5472e-01 +6.6724e-01 +2.5126e+00 +2.8671e+00
5010 +9.708513738e+03 +9.708513738e+03 +9.789913738e+03 +9.789913738e+03 +1.0967e-01 -1.1846e+00 +8.2196e-01 +2.2525e+00 +3.4958e+00 -6.2120e-01 -7.3315e-01 -3.0012e+00 -1.1881e+00 -1.3198e+00 -2.0504e+00 +2.3623e-01 -2.0443e+00 -9.1149e-01 -1.8553e+00 -1.1557e+00 -9.6206e-01 +5.6225e-01 +2.5791e+00 +2.9044e+00
6116 +6.256130375e+03 +6.256130375e+03 +6.337530375e+03 +6.337530375e+03 -2.4610e-01 -1.3605e+00 +1.1343e+00 +2.3065e+00 +3.2347e+00 -4.8687e-01 -4.9633e-01 -2.9288e+00 -9.3949e-01 -1.4710e+00 -2.1725e+00 +3.8763e-01 -2.0625e+00 -1.1294e+00 -1.9660e+00 -1.0754e+00 -9.0591e-01 +5.1122e-01 +2.5773e+00 +3.0840e+00
6781 +3.979392433e+03 +3.979392433e+03 +4.060792433e+03 +4.060792433e+03 -5.4326e-01 -1.3680e+00 +1.1765e+00 +2.3364e+00 +3.3753e+00 -6.2247e-01 -2.4623e-01 -3.0688e+00 -8.6781e-01 -1.4038e+00 -2.4995e+00 +5.4326e-01 -2.1829e+00 -1.3111e+00 -2.4579e+00 -1.3235e+00 -1.0028e+00 +5.8768e-01 +2.3675e+00 +3.1054e+00
7644 +2.503734201e+03 +2.503734201e+03 +2.585134201e+03 +2.585134201e+03 -9.0514e-01 -1.6686e+00 +1.2344e+00 +2.4388e+00 +3.0599e+00 -4.9244e-01 -4.5776e-02 -3.0190e+00 -9.6025e-01 -1.3251e+00 -2.5420e+00 +5.4434e-01 -2.2070e+00 -1.6521e+00 -2.2773e+00 -1.3168e+00 -1.0421e+00 +6.2484e-01 +2.3246e+00 +2.8778e+00
8532 +1.568253366e+03 +1.568253366e+03 +1.649653366e+03 +1.649653366e+03 -9.9031e-01 -1.7500e+00 +1.3520e+00 +2.5170e+00 +2.8273e+00 -4.3946e-01 +1.0171e-01 -2.9300e+00 -9.5439e-01 -1.2861e+00 -2.6338e+00 +7.8774e-01 -2.0260e+00 -2.0007e+00 -2.5779e+00 -1.5275e+00 -1.2265e+00 +5.6416e-01 +2.2204e+00 +2.8658e+00
9664 +9.852322723e+02 +9.852322723e+02 +1.066632272e+03 +1.066632272e+03 -1.4830e+00 -2.0417e+00 +1.5854e+00 +2.1054e+00 +2.7173e+00 -3.8365e-01 +2.5202e-01 -3.0467e+00 -9.1072e-01 -1.3029e+00 -2.9973e+00 +5.0619e-01 -1.8971e+00 -2.0085e+00 -2.7200e+00 -1.8034e+00 -1.3835e+00 +5.5260e-01 +2.2402e+00 +2.7112e+00
10799 +6.165567421e+02 +6.165567421e+02 +6.979567421e+02 +6.979567421e+02 -1.5975e+00 -1.7801e+00 +1.6641e+00 +2.2192e+00 +2.4700e+00 -4.8911e-01 +5.7630e-01 -2.8558e+00 -9.7101e-01 -1.2063e+00 -2.8643e+00 +6.0550e-01 -1.6544e+00 -2.1404e+00 -2.8704e+00 -2.0960e+00 -1.6775e+00 +4.0358e-01 +2.3518e+00 +2.7950e+00
12437 +3.919245489e+02 +3.919245489e+02 +4.733245489e+02 +4.733245489e+02 -1.7601e+00 -2.0188e+00 +2.1480e+00 +2.1763e+00 +2.2296e+00 -6.0931e-01 +9.6468e-01 -2.8452e+00 -6.7913e-01 -1.2574e+00 -2.7700e+00 +7.1570e-01 -1.5623e+00 -2.4019e+00 -3.1798e+00 -2.2580e+00 -1.9728e+00 +2.2752e-01 +2.2857e+00 +2.6900e+00
18665 +2.486960253e+02 +2.486960253e+02 +3.300960253e+02 +3.300960253e+02 -1.7688e+00 -1.8683e+00 +2.1456e+00 +1.4790e+00 +1.5794e+00 -9.8959e-01 +8.3209e-01 -3.0856e+00 -1.1121e+00 -2.7610e+00 -2.8977e+00 +8.1265e-01 -1.4776e+00 -2.1964e+00 -3.1864e+00 -2.1791e+00 -1.5370e+00 +1.8975e+00 -9.5406e-01 -1.6416e+00
20579 +1.571883533e+02 +1.571883533e+02 +2.385883533e+02 +2.385883533e+02 -1.6315e+00 -2.0511e+00 +1.9775e+00 +1.5508e+00 +1.5748e+00 -8.0653e-01 +1.1197e+00 -3.5015e+00 -1.1267e+00 -2.6092e+00 -3.1052e+00 +6.6213e-01 -1.3920e+00 -2.1625e+00 -3.2768e+00 -2.5730e+00 -1.9390e+00 +1.7430e+00 -5.3060e-01 -2.1695e+00
21954 +9.546159850e+01 +9.546159850e+01 +1.768615985e+02 +1.768615985e+02 -1.8756e+00 -2.2562e+00 +2.0681e+00 +1.6046e+00 +1.6568e+00 -1.0758e+00 +1.2290e+00 -3.4058e+00 -1.1717e+00 -2.4643e+00 -3.2221e+00 +5.6762e-01 -1.3915e+00 -2.2926e+00 -3.3528e+00 -2.6440e+00 -1.9787e+00 +1.7270e+00 -2.2806e-01 -2.7212e+00
28729 +6.291764922e+01 +6.291764922e+01 +1.443176492e+02 +1.443176492e+02 -2.1512e+00 -2.2666e+00 +1.8804e+00 +1.6735e+00 +1.6797e+00 -1.1374e+00 +1.1963e+00 -3.5108e+00 -1.2787e+00 -2.1781e+00 -3.9468e+00 -4.5720e-02 -1.8043e+00 -2.5360e+00 -3.5424e+00 -2.7085e+00 -2.0911e+00 +1.5530e+00 -1.9856e-01 -2.9469e+00
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.864155036e+05 +4.864155036e+05 +4.863971536e+05 +4.863971536e+05 -1.0817e+00 +2.4094e+00 +8.1016e-01 +3.5100e+00 -1.4445e+00 -5.6730e-01 -4.6079e-01 -1.5024e+00 +2.4779e+00 -2.5373e+00 +3.1936e+00 +3.4480e+00 +1.3121e+00 -1.1150e+00 -3.8717e+00 +6.2577e-01 +1.2297e+00 +4.6911e-01 +3.9614e-01 +3.3685e+00
2 +3.247570179e+05 +3.247570179e+05 +3.247386679e+05 +3.247386679e+05 +4.8117e-01 +2.4425e+00 +8.5853e-01 -2.1813e+00 -7.5928e-01 +3.2709e+00 +1.5550e+00 -1.2071e+00 +2.1560e-01 +3.7044e+00 +2.9214e+00 -2.5888e+00 -9.0549e-02 -3.2175e+00 -3.6180e-01 -3.8948e+00 +2.7222e+00 -2.3708e+00 -7.0607e-02 +7.8019e-01
6 +1.858153456e+05 +1.858153456e+05 +1.857969956e+05 +1.857969956e+05 +2.8613e+00 +9.5603e-01 +2.3343e-02 -1.5995e+00 -3.7918e+00 +2.0339e+00 -3.8386e+00 -1.1391e+00 -1.0099e+00 +7.9953e-01 -2.9638e+00 -4.4311e-02 +1.0932e+00 +2.9762e+00 -3.9334e+00 +1.4920e+00 -2.6349e+00 -3.5023e+00 +1.6585e+00 +3.3148e+00
12 +6.302256375e+04 +6.302256375e+04 +6.300421375e+04 +6.300421375e+04 +4.5877e-01 +3.7649e-01 +2.6135e+00 +3.4177e+00 -1.3144e+00 -8.9458e-01 -2.1106e+00 -4.2801e-02 -2.8251e+00 +2.9857e+00 -3.6834e+00 -5.1004e-01 -1.3955e+00 +2.8540e+00 +5.6957e-01 -3.0287e+00 -1.9219e+00 +8.4922e-01 -8.8995e-02 -7.0852e-01
1010 +3.961364057e+04 +3.961364057e+04 +3.959529057e+04 +3.959529057e+04 +8.4091e-01 +2.8955e+00 +3.2798e+00 +9.0821e-01 -1.7116e+00 -3.1586e+00 -3.5540e-01 -2.9177e+00 -2.8777e+00 +3.3452e+00 +6.7443e-01 -2.0235e-01 +1.2644e+00 +3.8271e+00 -1.3431e+00 +8.6400e-01 -2.3593e+00 -2.9961e+00 -1.2413e+00 +2.9373e-01
2188 +2.509195858e+04 +2.509195858e+04 +2.507360858e+04 +2.507360858e+04 +4.4172e-01 +5.3771e-01 +2.4791e+00 +3.5575e+00 -1.0690e+00 -3.2847e-01 -1.9877e+00 -2.3954e-01 -2.5596e+00 +2.4990e+00 -3.4416e+00 -9.5637e-01 -1.3818e+00 +2.6167e+00 +8.7567e-01 -1.8449e+00 -1.6124e+00 +7.9105e-01 -4.6501e-01 -6.7630e-01
3301 +1.562100151e+04 +1.562100151e+04 +1.560265151e+04 +1.560265151e+04 +5.2647e-01 +3.7820e-01 +2.5309e+00 +3.2570e+00 -9.3576e-01 -2.1460e-02 -1.8953e+00 -5.7857e-01 -2.5428e+00 +2.4541e+00 -3.6435e+00 -1.2685e+00 -1.3975e+00 +2.7369e+00 +7.7742e-01 -1.4012e+00 -1.8353e+00 +8.0818e-01 -6.9439e-01 -3.2547e-01
4082 +9.735119881e+03 +9.735119881e+03 +9.716769881e+03 +9.716769881e+03 +5.6458e-01 +4.9872e-01 +2.3133e+00 +3.0344e+00 -1.0259e+00 +7.8859e-02 -1.7595e+00 -7.1956e-01 -2.3647e+00 +2.5153e+00 -3.7038e+00 -1.5289e+00 -1.1951e+00 +2.8348e+00 +7.8125e-01 -9.1861e-01 -1.7296e+00 +8.8664e-01 -8.3215e-01 -2.7883e-01
5081 +6.277150189e+03 +6.277150189e+03 +6.258800189e+03 +6.258800189e+03 +4.0271e-01 +2.5445e-01 +2.5418e+00 +2.8717e+00 -7.4593e-01 -1.9123e-02 -1.6878e+00 -9.3075e-01 -2.3939e+00 +2.3513e+00 -3.2588e+00 -1.7338e+00 -1.1711e+00 +3.1614e+00 +9.9663e-01 -6.9039e-01 -1.7924e+00 +7.3913e-01 -1.3859e+00 -1.9949e-01
6064 +3.888742946e+03 +3.888742946e+03 +3.870392946e+03 +3.870392946e+03 +2.4817e-01 +2.3170e-01 +2.2568e+00 +2.7821e+00 -9.1359e-01 +9.8131e-03 -1.2156e+00 -1.1450e+00 -2.4322e+00 +2.4113e+00 -3.3151e+00 -2.0411e+00 -1.0771e+00 +2.8468e+00 +1.1329e+00 -4.8356e-01 -1.5985e+00 +8.4175e-01 -1.6402e+00 -1.5966e-01
6972 +2.465195033e+03 +2.465195033e+03 +2.446845033e+03 +2.446845033e+03 +7.1812e-02 +3.2280e-01 +2.3428e+00 +2.5586e+00 -9.8794e-01 -2.9650e-01 -1.0097e+00 -1.4721e+00 -2.5344e+00 +2.3507e+00 -3.1622e+00 -2.2993e+00 -1.1375e+00 +3.2397e+00 +1.2353e+00 -1.2238e-01 -1.5377e+00 +5.2581e-01 -1.5255e+00 -1.2234e-01
7833 +1.538722593e+03 +1.538722593e+03 +1.520372593e+03 +1.520372593e+03 +4.5970e-02 +4.2679e-01 +2.2946e+00 +2.4580e+00 -7.2535e-01 -7.5259e-02 -9.7339e-01 -1.5579e+00 -2.3739e+00 +2.2487e+00 -3.1817e+00 -2.4639e+00 -1.1079e+00 +2.9871e+00 +1.4729e+00 +2.3882e-02 -1.4236e+00 +1.9490e-01 -1.6809e+00 -6.2676e-02
8495 +9.861963965e+02 +9.861963965e+02 +9.678463965e+02 +9.678463965e+02 +1.4279e-01 +2.0758e-01 +2.0834e+00 +2.3912e+00 -9.9736e-01 -2.0351e-01 -6.7759e-01 -1.6099e+00 -2.3967e+00 +2.2572e+00 -2.8865e+00 -2.5158e+00 -8.9506e-01 +2.6132e+00 +1.4772e+00 +2.4271e-01 -1.3515e+00 +2.1275e-01 -1.6212e+00 -1.0755e-02
9343 +6.157376559e+02 +6.157376559e+02 +5.973876559e+02 +5.973876559e+02 +3.0476e-01 +1.8716e-01 +2.0393e+00 +2.5687e+00 -1.0774e+00 +1.4862e-01 -7.2004e-01 -1.6352e+00 -2.1062e+00 +1.9552e+00 -2.7241e+00 -2.7817e+00 -8.8989e-01 +2.5769e+00 +1.4717e+00 +5.1045e-01 -1.4684e+00 +1.7482e-01 -1.9084e+00 -2.1856e-01
9866 +3.824530823e+02 +3.824530823e+02 +3.641030823e+02 +3.641030823e+02 +3.4028e-02 +5.3804e-01 +1.7838e+00 +2.2449e+00 -1.2400e+00 -1.7663e-01 -4.4526e-01 -1.9450e+00 -2.1666e+00 +1.9326e+00 -2.6469e+00 -2.8625e+00 -9.2641e-01 +2.4464e+00 +1.6709e+00 +7.5077e-01 -1.2150e+00 +1.4875e-01 -1.8300e+00 -5.6430e-02
10869 +2.426447130e+02 +2.426447130e+02 +2.242947130e+02 +2.242947130e+02 +1.8295e-01 +6.6665e-01 +1.5021e+00 +2.0142e+00 -1.4047e+00 -2.1109e-01 -4.7542e-01 -1.7498e+00 -2.3090e+00 +1.7140e+00 -2.4976e+00 -3.0330e+00 -6.2851e-01 +2.4813e+00 +1.4074e+00 +1.0515e+00 -9.7772e-01 +4.0463e-02 -1.7827e+00 -2.0070e-01
12768 +1.528355289e+02 +1.528355289e+02 +1.344855289e+02 +1.344855289e+02 +3.6278e-01 +7.7538e-01 +1.6348e+00 +1.9148e+00 -1.5093e+00 -2.5036e-01 -1.1473e-01 -2.0870e+00 -2.1680e+00 +1.6122e+00 -2.3384e+00 -3.0037e+00 -2.4698e-01 +2.0396e+00 +1.3661e+00 +8.7211e-01 -6.5561e-01 +3.1257e-02 -1.8712e+00 +1.2369e-02
15970 +9.589049498e+01 +9.589049498e+01 +7.754049498e+01 +7.754049498e+01 +7.4759e-01 +1.3191e+00 +1.9191e+00 +1.9682e+00 -1.5070e+00 -3.7875e-01 +3.0278e-01 -2.1652e+00 -2.5779e+00 +1.2714e+00 -2.8394e+00 -3.1715e+00 +7.7778e-02 +2.0473e+00 +1.3963e+00 +1.4047e+00 -1.4802e+00 -1.6658e+00 -2.4045e+00 -1.1573e+00
17467 +6.168510063e+01 +6.168510063e+01 +4.333510063e+01 +4.333510063e+01 +7.5128e-01 +1.3679e+00 +1.9223e+00 +1.9850e+00 -1.3191e+00 -3.4521e-01 +1.9954e-01 -2.3002e+00 -2.5273e+00 +1.2741e+00 -2.6988e+00 -3.1351e+00 -1.2459e-01 +1.7716e+00 +1.3700e+00 +1.3193e+00 -1.4451e+00 -1.2390e+00 -2.6874e+00 -1.3958e+00
18852 +3.912207316e+01 +3.912207316e+01 +2.077207316e+01 +2.077207316e+01 +7.6438e-01 +1.3273e+00 +1.9016e+00 +1.8345e+00 -1.4985e+00 -2.3299e-01 +1.8873e-01 -2.2028e+00 -2.7635e+00 +1.4321e+00 -2.6796e+00 -3.1738e+00 -9.2757e-02 +1.8798e+00 +1.3200e+00 +1.3052e+00 -1.3801e+00 -1.1373e+00 -3.0218e+00 -1.6481e+00
20106 +2.500923434e+01 +2.500923434e+01 +6.659234339e+00 +6.659234339e+00 +6.9393e-01 +1.2994e+00 +1.8231e+00 +1.8150e+00 -1.4987e+00 -2.3123e-01 +2.6510e-01 -2.2356e+00 -2.6247e+00 +1.2722e+00 -2.7926e+00 -3.2823e+00 -9.1507e-02 +2.0082e+00 +1.4163e+00 +1.4172e+00 -1.3232e+00 -8.6763e-01 -3.0798e+00 -1.8115e+00
% function evaluation | noise-free fitness - Fopt (-9.987000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.667013413e+05 +3.667013413e+05 +3.666014713e+05 +3.666014713e+05 +3.5674e+00 -2.0161e+00 +1.5406e+00 +9.2326e-01 +4.5724e-01 +3.9102e+00 +7.6028e-01 -2.1715e+00 -3.8033e+00 -3.4410e+00 +2.6290e-01 +2.8503e+00 -2.7481e+00 -2.5094e-01 +1.3497e+00 +1.0707e+00 -1.2288e+00 +1.0589e+00 +2.5996e+00 -2.5787e+00
2 +1.896055014e+05 +1.896055014e+05 +1.895056314e+05 +1.895056314e+05 -9.1813e-01 +2.0797e-01 -2.6017e+00 -1.1131e+00 -3.8289e-01 -2.9620e+00 +1.1737e+00 -2.9762e-01 +2.1510e+00 +2.7467e+00 -1.4055e+00 +3.0911e-01 +9.7143e-01 -7.2752e-01 +2.2741e+00 +3.4488e+00 +1.8390e+00 -1.9128e+00 -2.5247e+00 -2.1712e+00
49 +9.937829894e+04 +9.937829894e+04 +9.927842894e+04 +9.927842894e+04 +1.2938e+00 -3.5810e+00 -2.8335e+00 +3.4593e+00 +3.4166e+00 -1.7174e+00 -2.4223e+00 -1.2665e+00 -2.5482e+00 +6.9687e-01 +2.4649e+00 -2.1328e-01 -3.3040e+00 +2.2356e+00 -3.5530e+00 +1.4206e+00 +3.4008e+00 -2.6079e+00 -1.2589e+00 +1.7600e+00
86 +4.277262761e+04 +4.277262761e+04 +4.267275761e+04 +4.267275761e+04 +1.3520e+00 -2.3120e+00 -2.3751e+00 +9.2836e-01 +2.2768e+00 -3.1908e+00 -1.9848e+00 -1.4605e+00 -9.5715e-01 +1.6767e+00 +3.4549e+00 -1.4398e-01 -4.8804e-01 +1.7382e+00 -2.5342e+00 +1.3039e+00 +1.3141e+00 -4.1654e-01 +1.1272e+00 +1.7187e+00
347 +3.833397930e+04 +3.833397930e+04 +3.823410930e+04 +3.823410930e+04 +1.3222e+00 -2.3003e+00 -2.2904e+00 +8.7146e-01 +2.1938e+00 -3.0912e+00 -1.9167e+00 -1.5837e+00 -9.3562e-01 +1.5190e+00 +3.4034e+00 -1.7020e-01 -5.7531e-01 +1.7497e+00 -2.4286e+00 +1.3582e+00 +1.4355e+00 -3.3809e-01 +9.5529e-01 +1.8115e+00
1587 +2.473641320e+04 +2.473641320e+04 +2.463654320e+04 +2.463654320e+04 +9.7396e-01 -2.2271e+00 -2.3313e+00 +6.5616e-01 +1.8617e+00 -3.2880e+00 -1.7175e+00 -1.4321e+00 -8.6001e-01 +1.0261e+00 +3.4741e+00 -2.7034e-01 -8.2689e-01 +1.5136e+00 -2.5356e+00 +1.5751e+00 +1.3531e+00 -4.0405e-01 +8.5500e-01 +1.7852e+00
2363 +1.557052010e+04 +1.557052010e+04 +1.547065010e+04 +1.547065010e+04 +7.2610e-01 -2.4296e+00 -2.3988e+00 +7.2933e-01 +1.3392e+00 -3.0802e+00 -1.5790e+00 -1.5804e+00 -8.9796e-01 +7.5128e-01 +3.0832e+00 -2.7403e-01 -6.4614e-01 +1.4847e+00 -2.5184e+00 +1.5450e+00 +1.1059e+00 -2.6389e-01 +1.0682e+00 +1.8610e+00
3374 +9.954023397e+03 +9.954023397e+03 +9.854153397e+03 +9.854153397e+03 +4.4940e-01 -2.4092e+00 -2.8765e+00 +9.6504e-01 +1.0211e+00 -3.2134e+00 -1.3204e+00 -1.9392e+00 -6.2402e-01 +1.2503e-01 +3.5178e+00 -1.6123e-01 -8.2920e-01 +1.3059e+00 -2.1750e+00 +1.3576e+00 +1.0720e+00 +8.5360e-02 +9.3865e-01 +1.7741e+00
4014 +6.048937467e+03 +6.048937467e+03 +5.949067467e+03 +5.949067467e+03 -3.6563e-02 -2.5176e+00 -2.8989e+00 +5.3739e-01 +9.2021e-01 -2.9260e+00 -1.0696e+00 -1.3865e+00 -5.1502e-01 -1.0426e-01 +3.2633e+00 -1.6766e-01 -9.0835e-01 +1.1979e+00 -2.5043e+00 +1.3885e+00 +1.3970e+00 +2.7285e-02 +7.9196e-01 +1.8395e+00
4873 +3.960152976e+03 +3.960152976e+03 +3.860282976e+03 +3.860282976e+03 -1.9415e-01 -2.7423e+00 -2.6304e+00 +6.7972e-01 +5.7674e-01 -2.9238e+00 -7.6445e-01 -1.3122e+00 -5.6122e-01 -1.0478e-01 +3.3265e+00 -1.0735e-01 -9.8910e-01 +9.8103e-01 -2.5773e+00 +1.2512e+00 +1.4964e+00 -1.5186e-01 +9.0012e-01 +1.7936e+00
5645 +2.436811271e+03 +2.436811271e+03 +2.336941271e+03 +2.336941271e+03 -3.1828e-01 -2.9195e+00 -2.6767e+00 +7.8680e-01 +4.6748e-01 -2.6902e+00 -7.5711e-01 -1.4070e+00 -6.2339e-01 -3.9586e-01 +2.9400e+00 +2.1498e-01 -8.5104e-01 +7.7475e-01 -2.6209e+00 +1.3990e+00 +1.3784e+00 -2.3509e-01 +8.3709e-01 +1.7369e+00
6517 +1.545825085e+03 +1.545825085e+03 +1.445955085e+03 +1.445955085e+03 -5.8355e-01 -3.0785e+00 -2.6048e+00 +7.5897e-01 +1.3392e-01 -2.5926e+00 -6.8463e-01 -1.4500e+00 -4.2211e-01 -4.5813e-01 +2.7750e+00 +2.6343e-01 -8.9524e-01 +7.4534e-01 -2.3083e+00 +1.5115e+00 +1.4737e+00 -4.6677e-01 +9.4555e-01 +1.6156e+00
7153 +9.830468413e+02 +9.830468413e+02 +8.831768413e+02 +8.831768413e+02 -6.7254e-01 -3.1950e+00 -2.5934e+00 +7.4036e-01 -1.1478e-01 -2.6054e+00 -4.2305e-01 -1.4170e+00 -3.6956e-01 -6.1040e-01 +2.6802e+00 +3.5555e-01 -5.6662e-01 +5.7246e-01 -2.3132e+00 +1.5321e+00 +1.6713e+00 -4.2883e-01 +9.3115e-01 +1.4976e+00
8162 +6.270005921e+02 +6.270005921e+02 +5.271305921e+02 +5.271305921e+02 -1.0019e+00 -3.1804e+00 -2.4178e+00 +3.5280e-01 -1.6292e-01 -2.3998e+00 -2.9177e-01 -1.2239e+00 -3.3359e-01 -7.4301e-01 +2.4795e+00 +3.8619e-01 -6.1593e-01 +4.8399e-01 -2.4257e+00 +1.6397e+00 +1.6893e+00 -4.6064e-01 +9.3436e-01 +1.5573e+00
9930 +3.918773455e+02 +3.918773455e+02 +2.920073455e+02 +2.920073455e+02 -1.0258e+00 -3.3794e+00 -2.2975e+00 +1.4696e-01 -4.8007e-01 -2.5094e+00 -1.9825e-03 -1.2188e+00 -3.1860e-01 -9.7936e-01 +2.2475e+00 +5.4834e-01 -8.6229e-01 +2.0845e-01 -2.6861e+00 +1.6339e+00 +2.0300e+00 -3.3172e-01 +9.3661e-01 +1.4795e+00
12414 +2.461189137e+02 +2.461189137e+02 +1.462489137e+02 +1.462489137e+02 -1.3829e+00 -3.5949e+00 -1.9009e+00 -1.9397e-01 -7.7222e-01 -2.7117e+00 +1.5866e-01 -1.3979e+00 -7.2667e-01 -1.3843e+00 +1.9955e+00 +8.7246e-01 -1.0434e+00 -7.6069e-02 -2.8335e+00 +1.5828e+00 +1.8696e+00 -3.1542e-01 +7.8848e-01 +9.8434e-01
14186 +1.567096496e+02 +1.567096496e+02 +5.683964957e+01 +5.683964957e+01 -1.4191e+00 -3.5183e+00 -1.5533e+00 -4.9745e-01 -1.0295e+00 -2.8887e+00 +4.1668e-01 -1.6724e+00 -8.9592e-01 -1.7025e+00 +2.1120e+00 +1.0860e+00 -1.4623e+00 -3.4607e-01 -2.8861e+00 +1.4348e+00 +1.9287e+00 -7.5615e-02 +6.1639e-01 +4.8015e-01
17592 +9.371458764e+01 +9.371458764e+01 -6.155412361e+00 -6.155412361e+00 -1.6458e+00 -3.6516e+00 -1.7517e+00 -7.1897e-01 -1.1001e+00 -2.7911e+00 +6.6006e-01 -2.0235e+00 -1.1843e+00 -1.7734e+00 +2.0552e+00 +1.0679e+00 -1.5714e+00 -4.2188e-01 -2.9900e+00 +1.6443e+00 +1.8532e+00 +6.9296e-02 +1.6556e-01 -5.3330e-01
18973 +6.096719490e+01 +6.096719490e+01 -3.890280510e+01 -3.890280510e+01 -1.5122e+00 -3.3947e+00 -1.6751e+00 -7.1052e-01 -9.6925e-01 -2.6605e+00 +6.1208e-01 -2.1405e+00 -1.3035e+00 -1.7298e+00 +1.9683e+00 +1.2259e+00 -1.5130e+00 -4.0451e-01 -2.9380e+00 +1.4858e+00 +1.9247e+00 +3.5230e-01 -2.6030e-01 -1.0001e+00
19836 +3.895471143e+01 +3.895471143e+01 -6.091528857e+01 -6.091528857e+01 -1.5246e+00 -3.6277e+00 -1.7178e+00 -5.9421e-01 -1.1356e+00 -2.8965e+00 +5.5272e-01 -2.1546e+00 -1.2065e+00 -1.6597e+00 +1.9466e+00 +1.1615e+00 -1.5273e+00 -4.4964e-01 -2.8992e+00 +1.6674e+00 +1.8159e+00 +6.7130e-01 -5.2380e-01 -1.0970e+00
21216 +2.482498965e+01 +2.482498965e+01 -7.504501035e+01 -7.504501035e+01 -1.5000e+00 -3.6049e+00 -1.5934e+00 -4.8449e-01 -1.0508e+00 -2.7153e+00 +6.8910e-01 -2.0702e+00 -1.1800e+00 -1.8154e+00 +1.8519e+00 +1.2178e+00 -1.6638e+00 -3.1688e-01 -3.0311e+00 +1.5440e+00 +1.8636e+00 +8.2121e-01 -6.5733e-01 -1.4013e+00
% function evaluation | noise-free fitness - Fopt (7.680000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
