% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
9679 +3.957451896e+00 +3.957451896e+00 -9.122548104e+00 -9.122548104e+00 +1.2659e-01 -1.0227e+00 +2.9313e+00 +3.5643e+00 -2.7476e+00 -3.1496e+00 +9.6647e-01 -1.7055e+00 -5.2389e-01 -2.4159e+00 +2.3631e+00 -1.8788e+00 +1.6765e+00 +1.2561e+00 +7.1840e-01 -2.4516e+00 -3.0286e-01 +7.2882e-01 +1.2052e+00 +1.8784e+00
10328 +2.311561056e+00 +2.311561056e+00 -1.076843894e+01 -1.076843894e+01 +9.3808e-02 -1.4302e+00 +3.0122e+00 +3.6021e+00 -2.7096e+00 -3.1284e+00 +1.2990e+00 -1.6430e+00 -2.4644e-01 -2.5436e+00 +2.4805e+00 -1.8973e+00 +1.7247e+00 +1.0931e+00 +8.0728e-01 -2.3511e+00 -3.3644e-01 +6.5797e-01 +1.3287e+00 +1.9255e+00
11163 +1.572149750e+00 +1.572149750e+00 -1.150785025e+01 -1.150785025e+01 +2.2546e-01 -1.5119e+00 +3.1078e+00 +3.7095e+00 -2.6407e+00 -2.9691e+00 +1.4742e+00 -1.8884e+00 -4.3110e-01 -2.7902e+00 +2.3918e+00 -1.7851e+00 +1.8026e+00 +1.0781e+00 +7.7415e-01 -2.3579e+00 -3.9619e-01 +7.0237e-01 +1.4909e+00 +2.0686e+00
11565 +9.644135869e-01 +9.644135869e-01 -1.211558641e+01 -1.211558641e+01 +8.4460e-02 -1.7245e+00 +3.1175e+00 +3.7202e+00 -2.4775e+00 -2.8493e+00 +1.4179e+00 -2.0412e+00 -3.8109e-01 -3.0335e+00 +2.3548e+00 -1.6798e+00 +1.9725e+00 +9.8367e-01 +6.6546e-01 -2.3085e+00 -4.7711e-01 +7.1604e-01 +1.2634e+00 +2.0843e+00
12412 +6.134807027e-01 +6.134807027e-01 -1.246651930e+01 -1.246651930e+01 +8.6416e-02 -1.7600e+00 +3.2167e+00 +3.5403e+00 -2.3764e+00 -2.9802e+00 +1.5461e+00 -2.1813e+00 -2.2438e-01 -2.9273e+00 +2.3707e+00 -1.6042e+00 +1.8659e+00 +7.9964e-01 +5.8304e-01 -2.3415e+00 -4.3257e-01 +8.3694e-01 +1.2235e+00 +2.2324e+00
12683 +3.259487944e-01 +3.259487944e-01 -1.275405121e+01 -1.275405121e+01 +1.3922e-01 -1.7845e+00 +3.2320e+00 +3.6588e+00 -2.2422e+00 -2.8468e+00 +1.4767e+00 -1.9759e+00 -1.4135e-01 -3.1299e+00 +2.6237e+00 -1.5252e+00 +2.0328e+00 +1.0039e+00 +6.5907e-01 -2.3091e+00 -2.9487e-01 +8.4047e-01 +1.1926e+00 +2.2503e+00
12812 +2.460521475e-01 +2.460521475e-01 -1.283394785e+01 -1.283394785e+01 +5.5390e-02 -1.8633e+00 +3.3039e+00 +3.6121e+00 -2.2068e+00 -2.7490e+00 +1.4732e+00 -2.0603e+00 -4.1463e-02 -3.1596e+00 +2.6489e+00 -1.4878e+00 +2.1256e+00 +9.8233e-01 +6.5307e-01 -2.2637e+00 -2.7354e-01 +8.8201e-01 +1.2472e+00 +2.2665e+00
13336 +1.490380463e-01 +1.490380463e-01 -1.293096195e+01 -1.293096195e+01 +1.2131e-01 -1.8207e+00 +3.4393e+00 +3.6716e+00 -2.3592e+00 -2.8306e+00 +1.5492e+00 -1.9328e+00 +9.0405e-02 -3.0888e+00 +2.6998e+00 -1.4537e+00 +2.0105e+00 +8.6804e-01 +6.4940e-01 -2.2396e+00 -2.2684e-01 +7.0143e-01 +1.1817e+00 +2.2809e+00
13921 +9.638705954e-02 +9.638705954e-02 -1.298361294e+01 -1.298361294e+01 +1.9332e-01 -1.9183e+00 +3.5199e+00 +3.6818e+00 -2.4069e+00 -2.8856e+00 +1.6693e+00 -1.9817e+00 +1.6256e-01 -3.1020e+00 +2.7407e+00 -1.3219e+00 +2.1115e+00 +8.6369e-01 +5.6643e-01 -2.1837e+00 -3.1757e-01 +7.3233e-01 +1.2934e+00 +2.4136e+00
14465 +6.239634981e-02 +6.239634981e-02 -1.301760365e+01 -1.301760365e+01 +1.5854e-01 -1.9377e+00 +3.5008e+00 +3.7105e+00 -2.3788e+00 -2.8676e+00 +1.5705e+00 -2.0430e+00 +8.4339e-02 -3.1426e+00 +2.6785e+00 -1.3768e+00 +2.0899e+00 +9.2512e-01 +6.0313e-01 -2.0955e+00 -2.5440e-01 +9.4728e-01 +1.2135e+00 +2.5445e+00
17901 +3.924373944e-02 +3.924373944e-02 -1.304075626e+01 -1.304075626e+01 +2.2891e-01 -1.9400e+00 +3.5306e+00 +3.4951e+00 -2.4011e+00 -2.9091e+00 +1.6703e+00 -2.0717e+00 +1.2984e-01 -3.1527e+00 +2.6372e+00 -1.4677e+00 +1.9796e+00 +8.3396e-01 +6.1745e-01 -2.1950e+00 -3.9997e-01 +8.6415e-01 +1.1526e+00 +2.4032e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.041405036e+02 +2.041405036e+02 +4.713005036e+02 +4.713005036e+02 -2.5368e+00 +1.3591e+00 +3.1910e+00 +1.2672e+00 -2.7970e+00 -3.6911e+00 +1.6650e+00 -3.6638e+00 -2.1913e-01 -3.6484e+00 +1.1361e+00 -8.1090e-01 +6.4191e-01 -1.5483e-01 -2.0491e+00 +3.3166e+00 +8.5759e-01 +3.4842e-03 -1.7786e-02 +8.5280e-01
5 +1.453986277e+02 +1.453986277e+02 +4.125586277e+02 +4.125586277e+02 -3.5305e+00 -1.9045e+00 +1.6754e+00 -3.2796e+00 -1.7826e-02 +4.3357e-01 +6.9143e-02 +7.2262e-01 +8.1167e-01 +1.3582e+00 +2.3921e+00 +1.8443e-01 -5.7813e-01 -2.9918e+00 +4.6457e-01 +3.4413e+00 +1.5552e+00 -1.8458e+00 +4.4129e-01 -5.6611e-01
47 +4.437456058e+01 +4.437456058e+01 +3.115345606e+02 +3.115345606e+02 -1.1318e+00 -2.7433e+00 -2.5481e+00 -2.8240e+00 +2.3125e+00 +2.9256e-01 +5.4016e-01 +7.6910e-01 -2.9263e+00 +4.6377e-01 -3.6401e+00 +2.6002e-01 -2.1027e+00 -3.1775e+00 -1.6904e+00 -3.6404e-01 +2.1053e-01 -2.1401e-01 +1.7111e+00 -2.6105e+00
591 +3.840584597e+01 +3.840584597e+01 +3.055658460e+02 +3.055658460e+02 -1.1204e+00 -2.6314e+00 -2.5755e+00 -2.6548e+00 +2.3870e+00 +3.6998e-03 +6.0883e-01 +5.1440e-01 -2.9251e+00 +6.7367e-01 -3.4463e+00 +3.9727e-01 -1.9307e+00 -3.1492e+00 -1.5651e+00 -4.3923e-01 +7.0333e-02 -5.4179e-02 +1.4754e+00 -2.4227e+00
2383 +2.495249846e+01 +2.495249846e+01 +2.921124985e+02 +2.921124985e+02 -1.6054e+00 -2.8613e+00 -2.4612e+00 -2.6254e+00 +2.8447e+00 -2.0943e-01 +6.8415e-01 -9.7600e-02 -3.0917e+00 +8.2150e-01 -3.3387e+00 +2.5610e-01 -1.8055e+00 -2.8387e+00 -2.1504e+00 +5.9887e-02 -3.3161e-01 +5.2507e-01 +1.4528e+00 -2.1438e+00
4008 +1.571756433e+01 +1.571756433e+01 +2.828775643e+02 +2.828775643e+02 -1.9233e+00 -2.7981e+00 -2.5587e+00 -2.4815e+00 +2.9214e+00 -8.8671e-01 +9.0161e-01 -3.8729e-01 -3.0047e+00 +9.5743e-01 -3.1285e+00 +4.0376e-01 -1.2291e+00 -2.3388e+00 -2.1848e+00 -1.5115e-02 -3.3960e-01 +1.0234e+00 +1.2870e+00 -2.1946e+00
5641 +9.765273701e+00 +9.765273701e+00 +2.769252737e+02 +2.769252737e+02 -2.2222e+00 -3.3267e+00 -2.8448e+00 -2.5431e+00 +3.1556e+00 -1.0393e+00 +9.7644e-01 -6.9627e-01 -2.9059e+00 +1.3395e+00 -2.9405e+00 +4.4513e-01 -8.5643e-01 -2.6332e+00 -2.4422e+00 +2.4540e-01 -5.8437e-01 +1.1928e+00 +1.0189e+00 -2.2925e+00
6762 +6.300884544e+00 +6.300884544e+00 +2.734608845e+02 +2.734608845e+02 -2.3253e+00 -3.6304e+00 -3.2830e+00 -2.5134e+00 +3.0403e+00 -1.2032e+00 +9.9182e-01 -1.1098e+00 -3.2141e+00 +1.4013e+00 -2.6248e+00 +2.5586e-01 -3.7623e-01 -2.6448e+00 -2.6978e+00 +4.2851e-01 -4.5826e-01 +1.1210e+00 +9.4464e-01 -2.6469e+00
7288 +3.963655671e+00 +3.963655671e+00 +2.711236557e+02 +2.711236557e+02 -2.5389e+00 -3.5191e+00 -3.4289e+00 -2.2779e+00 +3.0686e+00 -1.2715e+00 +7.8859e-01 -1.3919e+00 -3.2483e+00 +1.4198e+00 -2.7654e+00 +5.5522e-01 -3.8635e-01 -2.5070e+00 -2.7416e+00 +4.8917e-01 -5.3284e-01 +1.5674e+00 +8.6185e-01 -2.4954e+00
8271 +2.442017833e+00 +2.442017833e+00 +2.696020178e+02 +2.696020178e+02 -2.5904e+00 -3.5666e+00 -3.4303e+00 -2.2476e+00 +2.8598e+00 -1.5253e+00 +1.1430e+00 -1.5893e+00 -3.3762e+00 +1.3416e+00 -2.8593e+00 +7.1283e-01 -5.0565e-02 -2.3403e+00 -2.7234e+00 +8.2846e-01 -5.5441e-01 +1.8449e+00 +7.5254e-01 -2.1107e+00
8807 +1.495468273e+00 +1.495468273e+00 +2.686554683e+02 +2.686554683e+02 -2.5908e+00 -3.4992e+00 -3.4526e+00 -2.1504e+00 +3.1338e+00 -1.5535e+00 +1.2353e+00 -1.6467e+00 -3.4134e+00 +1.3209e+00 -2.6774e+00 +4.7901e-01 -1.3072e-02 -2.3809e+00 -2.9067e+00 +6.4966e-01 -7.2471e-01 +1.9886e+00 +5.0568e-01 -2.2158e+00
9268 +9.609272036e-01 +9.609272036e-01 +2.681209272e+02 +2.681209272e+02 -2.7207e+00 -3.6048e+00 -3.6109e+00 -2.1391e+00 +3.1782e+00 -1.6539e+00 +1.2192e+00 -1.8015e+00 -3.2449e+00 +1.2988e+00 -2.5458e+00 +5.8801e-01 +1.7200e-01 -2.2827e+00 -2.9146e+00 +7.2996e-01 -8.2917e-01 +2.0511e+00 +5.2909e-01 -2.2758e+00
9798 +5.827151433e-01 +5.827151433e-01 +2.677427151e+02 +2.677427151e+02 -2.7315e+00 -3.8032e+00 -3.4614e+00 -2.2132e+00 +3.2717e+00 -1.8016e+00 +1.0431e+00 -1.8540e+00 -3.3452e+00 +1.2291e+00 -2.3456e+00 +3.8838e-01 +3.6835e-01 -2.2207e+00 -2.7698e+00 +7.9170e-01 -9.8445e-01 +2.3279e+00 +5.1837e-01 -2.3275e+00
10044 +3.518990691e-01 +3.518990691e-01 +2.675118991e+02 +2.675118991e+02 -2.7708e+00 -3.7296e+00 -3.4284e+00 -2.0885e+00 +3.1880e+00 -1.9233e+00 +1.0159e+00 -1.9676e+00 -3.3536e+00 +1.3722e+00 -2.2307e+00 +4.1217e-01 +2.5450e-01 -2.2446e+00 -2.7997e+00 +9.1801e-01 -9.5172e-01 +2.4313e+00 +4.3085e-01 -2.2175e+00
10302 +2.478578619e-01 +2.478578619e-01 +2.674078579e+02 +2.674078579e+02 -2.7647e+00 -3.7361e+00 -3.4292e+00 -2.0040e+00 +3.1726e+00 -1.9025e+00 +1.2565e+00 -2.0431e+00 -3.4648e+00 +1.4065e+00 -2.1248e+00 +3.9723e-01 +2.3425e-01 -2.0335e+00 -2.7667e+00 +8.2646e-01 -8.9191e-01 +2.5303e+00 +5.6813e-01 -2.2062e+00
10910 +1.370564341e-01 +1.370564341e-01 +2.672970564e+02 +2.672970564e+02 -2.8639e+00 -3.6172e+00 -3.5984e+00 -1.9244e+00 +3.1722e+00 -1.9685e+00 +1.1883e+00 -2.1985e+00 -3.5399e+00 +1.5915e+00 -2.2042e+00 +4.8086e-01 +3.8973e-01 -1.9117e+00 -2.8553e+00 +7.8497e-01 -9.6680e-01 +2.4475e+00 +4.7041e-01 -2.3343e+00
11178 +9.463269273e-02 +9.463269273e-02 +2.672546327e+02 +2.672546327e+02 -2.9641e+00 -3.5833e+00 -3.4908e+00 -1.8825e+00 +3.3172e+00 -1.8081e+00 +1.1358e+00 -2.0679e+00 -3.5634e+00 +1.5237e+00 -2.2677e+00 +5.0153e-01 +3.4420e-01 -1.8627e+00 -2.8601e+00 +8.1217e-01 -8.8304e-01 +2.5117e+00 +5.9782e-01 -2.3292e+00
11837 +5.391762075e-02 +5.391762075e-02 +2.672139176e+02 +2.672139176e+02 -2.9102e+00 -3.7314e+00 -3.5268e+00 -1.8796e+00 +3.3099e+00 -1.7845e+00 +1.0869e+00 -2.1699e+00 -3.6179e+00 +1.4808e+00 -2.2383e+00 +5.4060e-01 +2.9683e-01 -2.0189e+00 -2.9431e+00 +8.7715e-01 -8.1874e-01 +2.4606e+00 +4.1589e-01 -2.1909e+00
21686 +3.776471776e-02 +3.776471776e-02 +2.671977647e+02 +2.671977647e+02 -2.9449e+00 -3.6485e+00 -3.4304e+00 -1.8987e+00 +3.3585e+00 -1.8463e+00 +1.0612e+00 -2.1107e+00 -3.6777e+00 +1.5219e+00 -2.1727e+00 +4.1564e-01 +3.5082e-01 -1.9771e+00 -2.8449e+00 +8.2476e-01 -8.9704e-01 +2.4110e+00 +3.9105e-01 -2.2393e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.897358314e+02 +2.897358314e+02 +2.934458314e+02 +2.934458314e+02 +1.3724e+00 +3.9308e+00 -1.9470e+00 +3.2712e+00 +1.8100e+00 -2.9431e+00 -4.9849e-02 -2.9573e+00 +2.3039e-01 -3.2064e+00 +3.1097e+00 -2.1993e+00 -7.8196e-01 -1.6962e-01 +3.5838e+00 +1.7597e+00 +2.2077e+00 +3.6754e+00 -3.4682e+00 -3.9291e+00
2 +1.858229086e+02 +1.858229086e+02 +1.895329086e+02 +1.895329086e+02 -3.9188e+00 -3.1492e+00 -1.0110e+00 +2.3938e+00 +3.5042e+00 -2.8076e+00 +7.6977e-01 -6.0351e-01 +3.6133e+00 +2.1485e+00 -3.6730e+00 +8.9752e-01 -1.4901e+00 -1.9998e+00 -1.2567e+00 -3.6876e+00 +1.4201e+00 -1.7157e+00 -1.5445e+00 -3.7026e+00
9 +1.159443124e+02 +1.159443124e+02 +1.196543124e+02 +1.196543124e+02 +1.9264e+00 +9.0804e-01 -2.4550e-01 -5.9028e-01 +2.7370e-01 -2.4456e+00 -3.4833e+00 +1.6978e+00 +1.2957e+00 -3.4299e+00 -1.3513e+00 -3.2945e-01 +1.0038e+00 -2.1403e+00 -2.8334e+00 +2.1812e+00 -2.7715e+00 +1.1413e+00 -2.6716e+00 -1.9653e+00
18 +9.273062179e+01 +9.273062179e+01 +9.644062179e+01 +9.644062179e+01 +2.9416e+00 -2.2145e+00 +3.0512e+00 -7.4922e-03 -3.2726e-02 +2.4335e+00 +2.0316e+00 +1.1995e+00 +1.9486e-01 -2.0300e+00 -1.7829e+00 -8.4995e-01 -2.2262e+00 +2.9141e-01 -5.4005e-02 +5.0125e-01 +6.2575e-01 -1.2591e+00 -3.5234e-01 +3.0345e+00
1194 +6.250168943e+01 +6.250168943e+01 +6.621168943e+01 +6.621168943e+01 +3.1427e+00 -2.1328e+00 +1.7912e+00 -1.5870e+00 +3.2257e+00 +2.5941e+00 +1.4659e+00 +2.3665e+00 +8.8510e-01 -1.6059e+00 -1.6501e+00 -3.3872e-01 -2.0765e+00 -1.0115e+00 -2.9116e-01 -8.8176e-01 +7.7598e-01 +1.1983e+00 -2.5063e+00 +1.4448e+00
4221 +3.979879577e+01 +3.979879577e+01 +4.350879577e+01 +4.350879577e+01 +3.3529e+00 -2.1521e+00 +1.2898e+00 -1.8298e+00 +2.9038e+00 +2.3172e+00 +6.4933e-01 +2.5410e+00 +1.3126e+00 -1.6589e+00 -1.5078e+00 -1.2146e+00 -2.0327e+00 -8.9965e-01 -6.4147e-01 -1.5305e+00 +2.6663e-01 +9.3034e-01 -2.8841e+00 +1.0413e+00
6711 +2.509294214e+01 +2.509294214e+01 +2.880294214e+01 +2.880294214e+01 +3.7816e+00 -2.2519e+00 +1.3075e+00 -1.7682e+00 +2.4548e+00 +2.1872e+00 -1.8566e-02 +2.4534e+00 +1.3572e+00 -1.3152e+00 -1.4247e+00 -1.8362e+00 -1.5911e+00 -9.4756e-01 -9.4269e-01 -1.7171e+00 +3.8857e-01 +2.4254e-01 -2.9519e+00 +4.9177e-01
8360 +1.563290576e+01 +1.563290576e+01 +1.934290576e+01 +1.934290576e+01 +3.6443e+00 -2.4440e+00 +1.2449e+00 -1.6281e+00 +1.9578e+00 +2.2462e+00 -4.0540e-01 +2.8661e+00 +1.4283e+00 -1.3342e+00 -1.3968e+00 -2.0545e+00 -1.4927e+00 -1.0649e+00 -1.3341e+00 -2.1743e+00 +1.1029e-03 -1.3005e-01 -3.2287e+00 +1.1164e-01
9617 +9.823992429e+00 +9.823992429e+00 +1.353399243e+01 +1.353399243e+01 +3.7213e+00 -2.5256e+00 +1.1432e+00 -1.8397e+00 +1.5200e+00 +1.9610e+00 -6.7607e-01 +2.8291e+00 +1.4696e+00 -1.1755e+00 -1.2408e+00 -2.2950e+00 -1.6094e+00 -6.7204e-01 -1.5557e+00 -2.5013e+00 -1.5141e-01 -4.2028e-01 -3.3557e+00 +3.5954e-03
10731 +6.053662249e+00 +6.053662249e+00 +9.763662249e+00 +9.763662249e+00 +3.7838e+00 -2.5006e+00 +8.9916e-01 -1.9841e+00 +1.3367e+00 +1.7940e+00 -1.0033e+00 +2.8812e+00 +1.5053e+00 -9.6231e-01 -1.1859e+00 -2.6502e+00 -1.5243e+00 -5.1056e-01 -1.4582e+00 -2.9035e+00 -3.5882e-01 -5.6321e-01 -3.3451e+00 -1.6550e-01
11632 +3.922890048e+00 +3.922890048e+00 +7.632890048e+00 +7.632890048e+00 +3.8122e+00 -2.6748e+00 +9.0137e-01 -1.9328e+00 +1.1911e+00 +1.8473e+00 -1.0173e+00 +3.2551e+00 +1.3657e+00 -6.5933e-01 -1.1465e+00 -2.6836e+00 -1.3950e+00 -4.7617e-01 -1.5498e+00 -3.2394e+00 -4.0220e-01 -8.3162e-01 -3.3973e+00 -4.3130e-01
12498 +2.449174035e+00 +2.449174035e+00 +6.159174035e+00 +6.159174035e+00 +3.9026e+00 -2.9852e+00 +1.0240e+00 -1.8934e+00 +1.1014e+00 +1.8950e+00 -1.0560e+00 +3.0848e+00 +1.5681e+00 -7.8809e-01 -1.1611e+00 -2.6424e+00 -1.0807e+00 -5.7070e-01 -1.7180e+00 -3.4362e+00 -3.6676e-01 -1.1385e+00 -3.3212e+00 -6.4705e-01
13021 +1.532852040e+00 +1.532852040e+00 +5.242852040e+00 +5.242852040e+00 +3.8270e+00 -3.0743e+00 +8.8772e-01 -1.8361e+00 +9.5432e-01 +1.7794e+00 -1.2785e+00 +3.2913e+00 +1.5990e+00 -8.1443e-01 -1.0699e+00 -2.7609e+00 -1.1587e+00 -5.3898e-01 -1.8452e+00 -3.5100e+00 -4.7087e-01 -1.2654e+00 -3.3395e+00 -6.8213e-01
13746 +8.300933240e-01 +8.300933240e-01 +4.540093324e+00 +4.540093324e+00 +3.8077e+00 -3.0845e+00 +9.2430e-01 -1.9707e+00 +1.0819e+00 +1.6929e+00 -1.5675e+00 +3.2347e+00 +1.8186e+00 -1.1005e+00 -1.1333e+00 -2.8272e+00 -1.0283e+00 -4.9172e-01 -1.7554e+00 -3.8415e+00 -6.9436e-01 -1.3980e+00 -3.3619e+00 -7.6411e-01
14007 +6.301918880e-01 +6.301918880e-01 +4.340191888e+00 +4.340191888e+00 +3.9400e+00 -3.0913e+00 +1.1026e+00 -2.0625e+00 +9.7716e-01 +1.6264e+00 -1.5578e+00 +3.0727e+00 +1.6894e+00 -9.4508e-01 -1.2092e+00 -2.8182e+00 -1.0519e+00 -3.3126e-01 -1.6780e+00 -3.8863e+00 -5.9311e-01 -1.5606e+00 -3.3404e+00 -8.5774e-01
14532 +3.867425710e-01 +3.867425710e-01 +4.096742571e+00 +4.096742571e+00 +3.9229e+00 -3.1377e+00 +7.8758e-01 -2.1088e+00 +1.0028e+00 +1.5843e+00 -1.8069e+00 +3.3722e+00 +1.7583e+00 -1.0076e+00 -1.3181e+00 -2.8784e+00 -8.3747e-01 -2.9373e-01 -1.6813e+00 -3.7137e+00 -8.2988e-01 -1.6776e+00 -3.4408e+00 -7.9736e-01
15251 +2.453061191e-01 +2.453061191e-01 +3.955306119e+00 +3.955306119e+00 +3.8984e+00 -3.1147e+00 +7.6383e-01 -1.9760e+00 +9.6231e-01 +1.3244e+00 -1.7782e+00 +3.1632e+00 +1.7612e+00 -8.1313e-01 -1.1764e+00 -3.0133e+00 -8.8801e-01 -2.8910e-01 -1.6930e+00 -3.8454e+00 -7.1426e-01 -1.7063e+00 -3.2923e+00 -9.3238e-01
15397 +1.065186093e-01 +1.065186093e-01 +3.816518609e+00 +3.816518609e+00 +3.9110e+00 -3.1254e+00 +9.0483e-01 -2.0517e+00 +7.4709e-01 +1.4196e+00 -1.8333e+00 +3.2022e+00 +1.8099e+00 -9.3244e-01 -1.2779e+00 -2.9869e+00 -9.1098e-01 -1.3837e-01 -1.7617e+00 -3.8241e+00 -9.0866e-01 -1.7326e+00 -3.2551e+00 -1.0361e+00
18151 +9.174700705e-02 +9.174700705e-02 +3.801747007e+00 +3.801747007e+00 +3.7969e+00 -3.2456e+00 +8.4260e-01 -2.0499e+00 +6.2603e-01 +1.4013e+00 -1.8134e+00 +3.2280e+00 +1.7515e+00 -8.8242e-01 -1.0193e+00 -2.9825e+00 -9.1456e-01 -2.9298e-01 -1.8082e+00 -3.8963e+00 -8.9391e-01 -1.7963e+00 -3.4261e+00 -9.4074e-01
20044 +4.200310770e-02 +4.200310770e-02 +3.752003108e+00 +3.752003108e+00 +4.0079e+00 -3.2467e+00 +8.6016e-01 -1.9364e+00 +6.0117e-01 +1.4941e+00 -1.8690e+00 +3.1224e+00 +1.8469e+00 -8.2918e-01 -1.1515e+00 -2.8830e+00 -8.9470e-01 -2.0155e-01 -1.7513e+00 -3.9155e+00 -9.7638e-01 -1.7313e+00 -3.3732e+00 -1.0103e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.399642392e+02 +2.399642392e+02 +3.347442392e+02 +3.347442392e+02 -1.0300e+00 +2.1448e+00 +3.7389e+00 +3.8382e+00 +1.2638e+00 -4.3670e-01 -9.7963e-01 -1.3464e+00 +1.0129e+00 +3.8198e+00 +4.4647e-03 -1.6339e+00 +2.6221e+00 -1.1648e+00 -3.7798e+00 +1.5124e+00 -1.4404e+00 -3.1086e+00 +1.4004e+00 +3.4229e+00
15 +1.555338429e+02 +1.555338429e+02 +2.503138429e+02 +2.503138429e+02 +5.5671e-01 -1.5159e+00 +3.7474e+00 +5.2311e-01 +3.8703e+00 -2.9097e+00 +2.5751e+00 +2.6074e+00 +6.4920e-01 -3.3489e+00 +1.1055e+00 +1.9499e+00 -2.3038e+00 -1.2763e+00 +1.9312e-01 +3.7900e+00 +1.9663e+00 +5.0366e-01 +3.0137e+00 +2.0640e+00
21 +9.600641651e+01 +9.600641651e+01 +1.907864165e+02 +1.907864165e+02 +7.1642e-01 -2.3653e+00 +2.8997e+00 -6.7912e-01 +9.6964e-01 -1.2990e+00 +6.2174e-01 +1.3834e+00 +4.7153e-01 -2.3757e+00 +2.1479e-01 -2.1677e-01 -1.2704e+00 -2.1766e+00 -3.8042e+00 +7.8723e-01 -1.6488e+00 +1.8561e+00 +3.1899e+00 -1.2514e+00
94 +6.150271264e+01 +6.150271264e+01 +1.562827126e+02 +1.562827126e+02 -1.2367e+00 -1.2315e+00 +2.5494e+00 -2.8246e+00 +1.9077e+00 -1.6327e+00 +1.4586e-01 -6.3931e-01 +2.2255e-03 +2.5942e+00 +5.3961e-01 -2.0835e+00 -3.6793e+00 -5.2903e-01 -2.4071e+00 -1.0553e+00 +2.1279e+00 +1.2681e+00 +2.2846e+00 +3.3982e-01
2383 +3.944901680e+01 +3.944901680e+01 +1.342290168e+02 +1.342290168e+02 -6.1972e-01 -1.6052e+00 +2.6619e+00 -2.9211e+00 +1.6760e+00 -1.2730e+00 +8.3338e-01 -1.0183e-03 +6.9182e-01 +2.6572e+00 +2.7512e-01 -1.8310e+00 -3.2819e+00 -3.7030e-01 -1.9204e+00 -1.3719e+00 +1.9131e+00 +1.4479e+00 +2.0941e+00 -1.7516e-01
4608 +2.498835537e+01 +2.498835537e+01 +1.197683554e+02 +1.197683554e+02 -5.2885e-01 -1.8903e+00 +3.0316e+00 -3.1634e+00 +1.5968e+00 -8.7542e-01 +1.4230e+00 +4.8637e-01 +1.1973e+00 +2.9487e+00 +3.0804e-01 -1.5586e+00 -3.0941e+00 -6.2012e-01 -1.8706e+00 -1.8106e+00 +1.8475e+00 +1.5589e+00 +2.0860e+00 -6.5660e-01
6265 +1.562191309e+01 +1.562191309e+01 +1.104019131e+02 +1.104019131e+02 -2.3943e-01 -1.9928e+00 +3.2500e+00 -2.9816e+00 +1.6557e+00 -5.1600e-01 +1.8506e+00 +7.7275e-01 +1.8203e+00 +2.8481e+00 +2.7146e-01 -1.4039e+00 -2.6885e+00 -9.6221e-01 -1.8108e+00 -2.0941e+00 +1.5788e+00 +2.0277e+00 +1.7175e+00 -8.7270e-01
7623 +9.446304678e+00 +9.446304678e+00 +1.042263047e+02 +1.042263047e+02 -1.1869e-01 -2.4320e+00 +3.5608e+00 -2.8684e+00 +1.8853e+00 -2.3370e-01 +2.0734e+00 +1.1926e+00 +2.1537e+00 +2.8019e+00 +2.8143e-01 -1.2884e+00 -2.2608e+00 -8.7048e-01 -1.6820e+00 -2.4580e+00 +1.6199e+00 +2.2314e+00 +1.8185e+00 -1.2160e+00
8666 +6.305902985e+00 +6.305902985e+00 +1.010859030e+02 +1.010859030e+02 -1.4259e-02 -2.4880e+00 +3.5990e+00 -3.1067e+00 +2.1474e+00 -2.7757e-01 +2.3167e+00 +1.3671e+00 +2.1931e+00 +2.8754e+00 +4.5251e-01 -1.4125e+00 -2.0150e+00 -1.0390e+00 -1.6793e+00 -2.7025e+00 +1.6905e+00 +2.2479e+00 +1.8469e+00 -1.6844e+00
9653 +3.901129647e+00 +3.901129647e+00 +9.868112965e+01 +9.868112965e+01 +2.3056e-01 -2.4378e+00 +3.8226e+00 -3.0848e+00 +2.1441e+00 -4.0565e-01 +2.6154e+00 +1.5117e+00 +2.5748e+00 +2.9511e+00 +2.2597e-01 -1.1620e+00 -1.9963e+00 -1.2012e+00 -1.4260e+00 -2.6814e+00 +1.7335e+00 +2.3601e+00 +1.9004e+00 -1.8195e+00
10305 +2.434224522e+00 +2.434224522e+00 +9.721422452e+01 +9.721422452e+01 +3.8761e-01 -2.6495e+00 +3.8881e+00 -3.3674e+00 +2.2396e+00 -3.4428e-01 +2.7997e+00 +1.7019e+00 +2.8796e+00 +2.9720e+00 +3.6591e-01 -1.1255e+00 -1.9548e+00 -1.2730e+00 -1.6452e+00 -2.7693e+00 +1.7135e+00 +2.2889e+00 +1.7778e+00 -1.7833e+00
